epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,27379,1.75606,1.39271,1.0635,0.60165,0.31394,0.34609,0.21247,1.84495,1.57586,1.08556,9.905e-05,9.905e-05,9.905e-05
83,27720.2,1.77801,1.37511,1.04596,0.57215,0.33189,0.35474,0.21486,1.83681,1.53549,1.07978,9.41e-05,9.41e-05,9.41e-05
84,28061.9,1.76165,1.38448,1.0502,0.5997,0.32833,0.35958,0.21686,1.83154,1.51216,1.07941,8.915e-05,8.915e-05,8.915e-05
85,28399.7,1.74854,1.40296,1.05375,0.60774,0.32414,0.35753,0.21644,1.83122,1.50921,1.0807,8.42e-05,8.42e-05,8.42e-05
86,28744.9,1.77154,1.37055,1.0474,0.59359,0.33366,0.35684,0.21656,1.83543,1.51751,1.08164,7.925e-05,7.925e-05,7.925e-05
87,29079,1.75897,1.38722,1.05629,0.61373,0.32868,0.35996,0.21682,1.83188,1.5268,1.08433,7.43e-05,7.43e-05,7.43e-05
88,29412.2,1.73167,1.36964,1.04751,0.62324,0.32794,0.35871,0.21858,1.83577,1.49724,1.0764,6.935e-05,6.935e-05,6.935e-05
89,29750,1.75385,1.33838,1.0506,0.62831,0.32683,0.36442,0.22017,1.82599,1.51839,1.07701,6.44e-05,6.44e-05,6.44e-05
90,30093.2,1.71953,1.31149,1.04891,0.60028,0.32883,0.35879,0.21798,1.83824,1.52352,1.07701,5.945e-05,5.945e-05,5.945e-05
91,30360.9,1.79637,1.57021,1.05295,0.61864,0.32078,0.35567,0.21509,1.84975,1.54082,1.08159,5.45e-05,5.45e-05,5.45e-05
92,30626,1.78858,1.52474,1.05529,0.61507,0.3212,0.35421,0.21346,1.84874,1.53986,1.08712,4.955e-05,4.955e-05,4.955e-05
93,30891.7,1.78007,1.53535,1.04696,0.60745,0.32185,0.35283,0.21547,1.84205,1.51828,1.08186,4.46e-05,4.46e-05,4.46e-05
94,31156.9,1.77936,1.50281,1.0395,0.60871,0.32516,0.35243,0.2157,1.84252,1.52018,1.07828,3.965e-05,3.965e-05,3.965e-05
95,31422.9,1.77433,1.50115,1.0489,0.59928,0.32548,0.35009,0.21366,1.85168,1.53196,1.0815,3.47e-05,3.47e-05,3.47e-05
96,31688.6,1.76573,1.47447,1.04769,0.60975,0.32674,0.35767,0.21795,1.83896,1.52004,1.08382,2.975e-05,2.975e-05,2.975e-05
97,31954.1,1.77688,1.48311,1.03948,0.62079,0.3202,0.35555,0.21706,1.84274,1.52899,1.0805,2.48e-05,2.48e-05,2.48e-05
98,32220.3,1.75543,1.4499,1.03281,0.62662,0.32165,0.35733,0.21746,1.84285,1.53096,1.0823,1.985e-05,1.985e-05,1.985e-05
99,32485.8,1.755,1.46099,1.04537,0.61641,0.32065,0.35443,0.21573,1.84549,1.52967,1.08208,1.49e-05,1.49e-05,1.49e-05
100,32751.5,1.75587,1.46313,1.03843,0.61717,0.31854,0.35264,0.21617,1.8453,1.5317,1.08117,9.95e-06,9.95e-06,9.95e-06
