epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,7183.93,1.31068,0.93295,0.96394,0.56905,0.4671,0.49144,0.30588,1.29212,0.95374,0.97529,0.007087,0.007087,0.007087
75,7280.13,1.2987,0.92842,0.96272,0.57903,0.46261,0.49215,0.30693,1.28767,0.95046,0.97526,0.00701588,0.00701588,0.00701588
76,7376.41,1.30771,0.93364,0.96415,0.56667,0.47284,0.49158,0.30564,1.29083,0.94897,0.97532,0.00694428,0.00694428,0.00694428
77,7472.76,1.30485,0.92646,0.96174,0.55888,0.47424,0.49055,0.30593,1.28929,0.95157,0.97484,0.00687222,0.00687222,0.00687222
78,7568.96,1.30551,0.92691,0.96235,0.56654,0.47232,0.49065,0.30535,1.2898,0.94926,0.97461,0.0067997,0.0067997,0.0067997
79,7665.55,1.30387,0.92629,0.96194,0.57017,0.4739,0.49204,0.30576,1.28867,0.94957,0.97447,0.00672675,0.00672675,0.00672675
80,7761.75,1.29935,0.92245,0.9601,0.57931,0.46723,0.49369,0.30758,1.28723,0.94543,0.97392,0.00665339,0.00665339,0.00665339
81,7859,1.30028,0.91967,0.95859,0.56852,0.47496,0.49506,0.30789,1.28771,0.94758,0.97471,0.00657963,0.00657963,0.00657963
82,7955.53,1.30143,0.92172,0.96182,0.58332,0.46949,0.49573,0.30922,1.28652,0.94601,0.97354,0.0065055,0.0065055,0.0065055
83,8052.29,1.30096,0.91985,0.95975,0.57626,0.47323,0.49646,0.30938,1.28333,0.94542,0.97235,0.00643101,0.00643101,0.00643101
84,8149.02,1.29944,0.91909,0.95996,0.56928,0.47366,0.49581,0.30886,1.28413,0.94442,0.97336,0.00635617,0.00635617,0.00635617
85,8245.15,1.29124,0.91329,0.9589,0.57393,0.47189,0.49656,0.30932,1.28383,0.94368,0.97287,0.00628101,0.00628101,0.00628101
86,8341.67,1.30275,0.91861,0.96049,0.56584,0.47756,0.49584,0.30858,1.28464,0.94309,0.97295,0.00620555,0.00620555,0.00620555
87,8437.92,1.30311,0.91728,0.9598,0.57308,0.47761,0.49877,0.30997,1.28616,0.94208,0.97339,0.00612981,0.00612981,0.00612981
88,8534.04,1.29207,0.911,0.95709,0.57866,0.47384,0.49712,0.30988,1.28463,0.94199,0.97237,0.0060538,0.0060538,0.0060538
89,8630.96,1.29736,0.90991,0.95894,0.57723,0.46961,0.49525,0.30951,1.28435,0.94195,0.97184,0.00597754,0.00597754,0.00597754
90,8727.34,1.29492,0.91016,0.95805,0.56861,0.47438,0.49593,0.30948,1.28336,0.93996,0.9715,0.00590105,0.00590105,0.00590105
91,8823.67,1.29242,0.90526,0.95563,0.57337,0.4728,0.49806,0.3102,1.28584,0.94062,0.97201,0.00582435,0.00582435,0.00582435
92,8920.17,1.28726,0.90446,0.95506,0.57573,0.47169,0.49952,0.31103,1.28633,0.9393,0.97229,0.00574746,0.00574746,0.00574746
93,9016.12,1.2865,0.90481,0.95652,0.57808,0.47155,0.49807,0.31006,1.28581,0.9398,0.97203,0.0056704,0.0056704,0.0056704
94,9112.68,1.28974,0.89808,0.95545,0.56794,0.48118,0.49945,0.31126,1.28622,0.93894,0.97259,0.00559318,0.00559318,0.00559318
95,9209.45,1.28999,0.90255,0.95783,0.57468,0.47669,0.49874,0.31108,1.28404,0.93862,0.97246,0.00551584,0.00551584,0.00551584
96,9306.11,1.28635,0.89936,0.95511,0.57468,0.48055,0.50022,0.31229,1.28224,0.93728,0.97172,0.00543837,0.00543837,0.00543837
97,9402.3,1.28432,0.89546,0.95533,0.57716,0.47903,0.50059,0.31316,1.28299,0.93807,0.97151,0.00536081,0.00536081,0.00536081
98,9498.72,1.27994,0.88923,0.9545,0.57536,0.48014,0.499,0.31182,1.28382,0.93873,0.97154,0.00528318,0.00528318,0.00528318
99,9595.63,1.28079,0.89311,0.95295,0.57716,0.47954,0.50045,0.31233,1.28328,0.93825,0.97128,0.00520548,0.00520548,0.00520548
100,9691.84,1.28566,0.89589,0.95469,0.57211,0.48352,0.50063,0.31189,1.28196,0.93797,0.97068,0.00512775,0.00512775,0.00512775
101,9788.47,1.27929,0.88962,0.95368,0.57581,0.48179,0.50129,0.3127,1.28241,0.93701,0.97094,0.00505,0.00505,0.00505
102,9884.44,1.27879,0.88988,0.95305,0.57967,0.47796,0.50113,0.31241,1.28228,0.93492,0.97042,0.00497225,0.00497225,0.00497225
103,9981,1.27332,0.8815,0.95014,0.5802,0.47822,0.50082,0.3118,1.2827,0.93507,0.97083,0.00489452,0.00489452,0.00489452
104,10077.7,1.2769,0.88553,0.95171,0.5893,0.47382,0.50219,0.31269,1.28272,0.93472,0.97102,0.00481682,0.00481682,0.00481682
105,10174.6,1.27822,0.88845,0.95078,0.588,0.47415,0.50221,0.31312,1.282,0.93415,0.97068,0.00473919,0.00473919,0.00473919
106,10271.6,1.27693,0.88381,0.95132,0.58354,0.47546,0.50219,0.31299,1.28103,0.9329,0.96999,0.00466163,0.00466163,0.00466163
107,10368.3,1.27137,0.87673,0.95172,0.58694,0.47425,0.50239,0.31341,1.28117,0.93237,0.97004,0.00458416,0.00458416,0.00458416
108,10464.5,1.26957,0.87753,0.9501,0.58685,0.47487,0.50155,0.31261,1.28151,0.93319,0.97017,0.00450682,0.00450682,0.00450682
109,10561.2,1.27308,0.88002,0.9518,0.58766,0.47386,0.50157,0.31332,1.28222,0.93322,0.97031,0.0044296,0.0044296,0.0044296
110,10658.7,1.27986,0.8819,0.95114,0.5822,0.47844,0.50172,0.31301,1.28223,0.93238,0.97002,0.00435254,0.00435254,0.00435254
111,10756.4,1.27872,0.88136,0.94977,0.5866,0.47605,0.50202,0.3136,1.28141,0.93234,0.97003,0.00427565,0.00427565,0.00427565
112,10853.1,1.26581,0.87385,0.94888,0.57972,0.48027,0.50222,0.31306,1.28116,0.93233,0.97014,0.00419895,0.00419895,0.00419895
113,10949.3,1.27378,0.87364,0.94867,0.58231,0.47907,0.50099,0.31287,1.28071,0.9314,0.96993,0.00412246,0.00412246,0.00412246
114,11045.3,1.26446,0.86759,0.94926,0.58625,0.47786,0.50203,0.31311,1.2811,0.93098,0.97009,0.0040462,0.0040462,0.0040462
115,11141.5,1.26162,0.8676,0.9467,0.59057,0.4752,0.50179,0.31306,1.28123,0.93078,0.96997,0.00397019,0.00397019,0.00397019
116,11238.1,1.26636,0.86806,0.94784,0.58806,0.47736,0.50292,0.31328,1.28139,0.93045,0.96981,0.00389445,0.00389445,0.00389445
117,11335.7,1.26268,0.86586,0.94784,0.58306,0.48256,0.50254,0.31325,1.28143,0.93072,0.96972,0.00381899,0.00381899,0.00381899
118,11431.7,1.26361,0.86543,0.9467,0.58385,0.47984,0.50195,0.31314,1.28143,0.93013,0.96951,0.00374383,0.00374383,0.00374383
119,11528.1,1.2605,0.86277,0.94719,0.58827,0.47761,0.50187,0.3128,1.28164,0.93004,0.96952,0.00366899,0.00366899,0.00366899
120,11624.4,1.25662,0.85654,0.94792,0.58783,0.47629,0.50159,0.3124,1.28208,0.93006,0.96987,0.0035945,0.0035945,0.0035945
121,11720.5,1.26268,0.86337,0.94725,0.59017,0.47572,0.50213,0.31273,1.28224,0.93013,0.96995,0.00352037,0.00352037,0.00352037
122,11816.9,1.25961,0.85802,0.94685,0.59403,0.47569,0.50285,0.31348,1.28211,0.92905,0.96984,0.00344661,0.00344661,0.00344661
123,11913.4,1.26613,0.86348,0.94693,0.59359,0.47608,0.50211,0.31283,1.28295,0.92947,0.96997,0.00337325,0.00337325,0.00337325
124,12009.8,1.25461,0.8562,0.94378,0.5877,0.47812,0.50201,0.3126,1.28274,0.92953,0.96989,0.0033003,0.0033003,0.0033003
125,12106.1,1.26023,0.85837,0.94434,0.58766,0.47803,0.50245,0.31283,1.28239,0.92994,0.96982,0.00322778,0.00322778,0.00322778
126,12202.1,1.2567,0.8531,0.94519,0.58462,0.47784,0.50269,0.31282,1.2827,0.93016,0.96977,0.00315572,0.00315572,0.00315572
127,12298.7,1.25727,0.85292,0.94374,0.5908,0.47639,0.50248,0.31259,1.28236,0.9295,0.96937,0.00308412,0.00308412,0.00308412
128,12395.4,1.24751,0.84646,0.94187,0.58879,0.47626,0.50272,0.31276,1.28185,0.92946,0.96923,0.003013,0.003013,0.003013
129,12491.3,1.25101,0.84573,0.94165,0.58766,0.47783,0.50211,0.31275,1.28153,0.92962,0.96904,0.00294239,0.00294239,0.00294239
130,12587.4,1.25163,0.84649,0.94273,0.58758,0.47717,0.50218,0.3125,1.28232,0.93028,0.96918,0.0028723,0.0028723,0.0028723
131,12684.5,1.25289,0.84807,0.94327,0.58253,0.48035,0.5011,0.31227,1.28274,0.93035,0.96925,0.00280275,0.00280275,0.00280275
132,12779.9,1.24661,0.8428,0.94266,0.58394,0.48054,0.50177,0.31237,1.28296,0.92994,0.96919,0.00273375,0.00273375,0.00273375
133,12875.9,1.24403,0.84126,0.94108,0.58286,0.48273,0.5024,0.3124,1.2827,0.93032,0.96909,0.00266532,0.00266532,0.00266532
134,12972.2,1.24475,0.83561,0.94215,0.58512,0.48152,0.50192,0.31248,1.28285,0.93037,0.96914,0.00259748,0.00259748,0.00259748
135,13068.6,1.24948,0.83814,0.93963,0.58346,0.48096,0.50187,0.31234,1.28302,0.92998,0.96919,0.00253024,0.00253024,0.00253024
136,13164.7,1.24406,0.83763,0.94076,0.58285,0.48119,0.50154,0.31221,1.28332,0.9302,0.96933,0.00246363,0.00246363,0.00246363
137,13260.7,1.24182,0.83146,0.93936,0.58022,0.48342,0.50161,0.31218,1.28337,0.93052,0.96933,0.00239766,0.00239766,0.00239766
138,13357.5,1.24343,0.8354,0.9408,0.58071,0.48421,0.50183,0.31213,1.28359,0.93048,0.96936,0.00233234,0.00233234,0.00233234
139,13454.3,1.23655,0.82992,0.93873,0.58374,0.48286,0.50175,0.31225,1.28423,0.93026,0.96946,0.00226769,0.00226769,0.00226769
140,13551,1.24635,0.83312,0.94013,0.58248,0.48224,0.50171,0.3122,1.28458,0.93032,0.96946,0.00220372,0.00220372,0.00220372
141,13647.6,1.24474,0.83387,0.94065,0.58586,0.48107,0.50189,0.31244,1.28426,0.93023,0.96935,0.00214046,0.00214046,0.00214046
142,13743.9,1.24834,0.83906,0.9417,0.58766,0.47936,0.50198,0.3126,1.28447,0.93039,0.96934,0.00207792,0.00207792,0.00207792
143,13839.9,1.23979,0.82997,0.93879,0.58642,0.48079,0.50172,0.31243,1.28444,0.93039,0.96918,0.00201611,0.00201611,0.00201611
144,13936,1.23931,0.82546,0.93809,0.5793,0.48539,0.50137,0.3122,1.28412,0.93037,0.96915,0.00195505,0.00195505,0.00195505
145,14033.2,1.23641,0.8254,0.93672,0.5789,0.48527,0.50106,0.31221,1.28461,0.93042,0.96913,0.00189475,0.00189475,0.00189475
146,14130.3,1.23985,0.82479,0.93793,0.57973,0.48436,0.50098,0.31205,1.28488,0.93082,0.96927,0.00183523,0.00183523,0.00183523
147,14226.6,1.23395,0.82101,0.93796,0.58174,0.48332,0.50101,0.31202,1.28518,0.93118,0.96937,0.00177651,0.00177651,0.00177651
148,14323.5,1.22934,0.81719,0.93502,0.58256,0.4829,0.50119,0.31211,1.28513,0.93083,0.96935,0.00171859,0.00171859,0.00171859
149,14420.1,1.23175,0.82072,0.93608,0.58268,0.48294,0.50074,0.31177,1.28509,0.93095,0.9694,0.00166149,0.00166149,0.00166149
150,14516,1.23201,0.81722,0.93589,0.58201,0.48299,0.50056,0.3115,1.28509,0.93083,0.9694,0.00160523,0.00160523,0.00160523
151,14612.4,1.23488,0.81802,0.93593,0.58242,0.48306,0.50056,0.31162,1.28481,0.93089,0.96927,0.00154982,0.00154982,0.00154982
152,14708.4,1.22658,0.8131,0.93617,0.58318,0.48309,0.50077,0.31153,1.28475,0.93117,0.96932,0.00149527,0.00149527,0.00149527
153,14804.4,1.23064,0.81633,0.93749,0.58635,0.48221,0.50114,0.3115,1.28496,0.93153,0.96938,0.00144161,0.00144161,0.00144161
154,14900.5,1.22282,0.80989,0.93304,0.58745,0.48141,0.50086,0.31151,1.28505,0.93168,0.96933,0.00138883,0.00138883,0.00138883
155,14997.2,1.22869,0.81404,0.93474,0.58893,0.48055,0.50113,0.31133,1.28506,0.93224,0.96936,0.00133695,0.00133695,0.00133695
156,15093.6,1.227,0.81144,0.93391,0.58661,0.48076,0.50081,0.31112,1.28526,0.93225,0.9694,0.00128599,0.00128599,0.00128599
157,15189.9,1.22874,0.81201,0.93559,0.58749,0.4797,0.5007,0.31119,1.28544,0.93253,0.96942,0.00123596,0.00123596,0.00123596
158,15285.9,1.22371,0.80742,0.93403,0.58739,0.48024,0.50079,0.31114,1.28549,0.93266,0.96945,0.00118687,0.00118687,0.00118687
159,15381.6,1.22152,0.80653,0.93316,0.58587,0.4796,0.50063,0.31124,1.2856,0.93289,0.96942,0.00113873,0.00113873,0.00113873
160,15477.4,1.22086,0.80257,0.93474,0.58565,0.48063,0.50091,0.31133,1.28564,0.93295,0.96948,0.00109156,0.00109156,0.00109156
161,15574.2,1.22636,0.80687,0.93496,0.58437,0.47978,0.50087,0.31128,1.28569,0.933,0.96943,0.00104537,0.00104537,0.00104537
162,15670.6,1.22118,0.80277,0.93122,0.58766,0.47769,0.50085,0.31132,1.28586,0.93341,0.9695,0.00100016,0.00100016,0.00100016
163,15767,1.22482,0.80599,0.93317,0.5877,0.47792,0.50102,0.31122,1.28618,0.93348,0.96961,0.000955951,0.000955951,0.000955951
164,15863.2,1.22704,0.80628,0.93477,0.58771,0.47773,0.50099,0.31131,1.28667,0.93351,0.96977,0.000912754,0.000912754,0.000912754
165,15959.1,1.22092,0.80295,0.93289,0.58481,0.48018,0.50055,0.31095,1.28645,0.93323,0.96968,0.000870577,0.000870577,0.000870577
166,16056.4,1.21782,0.79809,0.9313,0.58701,0.47804,0.50072,0.311,1.28651,0.93343,0.96972,0.000829431,0.000829431,0.000829431
