epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,9132.44,1.29737,0.91196,0.95872,0.56837,0.47018,0.49285,0.30701,1.29486,0.94588,0.97663,0.00770234,0.00770234,0.00770234
98,9226.54,1.29478,0.90919,0.95929,0.57285,0.46799,0.49277,0.30666,1.29496,0.94646,0.9765,0.00765843,0.00765843,0.00765843
99,9320.13,1.29665,0.91637,0.95874,0.57641,0.46098,0.49294,0.30657,1.29315,0.94497,0.9765,0.00761423,0.00761423,0.00761423
100,9413.4,1.30157,0.91702,0.95995,0.58352,0.46311,0.49376,0.30706,1.29266,0.94499,0.97641,0.00756976,0.00756976,0.00756976
101,9507.48,1.29453,0.91057,0.95819,0.57527,0.46501,0.4941,0.30763,1.29227,0.94449,0.97598,0.007525,0.007525,0.007525
102,9601.02,1.29905,0.91752,0.95961,0.56601,0.47315,0.49411,0.30713,1.29166,0.94315,0.9758,0.00747997,0.00747997,0.00747997
103,9694.51,1.29105,0.90665,0.95531,0.56449,0.47296,0.49399,0.30733,1.29285,0.94284,0.97593,0.00743468,0.00743468,0.00743468
104,9788.14,1.2949,0.90859,0.95711,0.56914,0.4726,0.49372,0.30691,1.29262,0.94248,0.97615,0.00738913,0.00738913,0.00738913
105,9881.78,1.29579,0.9105,0.9565,0.56699,0.47072,0.49311,0.30636,1.29244,0.94222,0.97593,0.00734332,0.00734332,0.00734332
106,9975.42,1.29229,0.90514,0.95592,0.57823,0.46714,0.49375,0.30708,1.2908,0.94223,0.97519,0.00729725,0.00729725,0.00729725
107,10069.5,1.29164,0.90436,0.9583,0.56804,0.47115,0.49358,0.30733,1.29025,0.94151,0.97488,0.00725094,0.00725094,0.00725094
108,10162.7,1.28658,0.90078,0.95532,0.57237,0.47305,0.4943,0.30734,1.29068,0.94165,0.97486,0.00720439,0.00720439,0.00720439
109,10256.6,1.29235,0.90788,0.95754,0.58053,0.46719,0.49527,0.30808,1.29019,0.94182,0.97475,0.00715761,0.00715761,0.00715761
110,10350.1,1.29594,0.90437,0.95591,0.58091,0.46888,0.495,0.30784,1.29141,0.94112,0.97508,0.00711059,0.00711059,0.00711059
111,10445,1.29627,0.9039,0.95523,0.57557,0.47163,0.49504,0.30763,1.29063,0.94153,0.97484,0.00706335,0.00706335,0.00706335
112,10538.5,1.28291,0.8981,0.95429,0.57641,0.4711,0.49591,0.30854,1.28858,0.93997,0.97441,0.00701588,0.00701588,0.00701588
113,10631.9,1.29597,0.90389,0.95519,0.56955,0.47565,0.4961,0.30798,1.28918,0.93972,0.97454,0.0069682,0.0069682,0.0069682
114,10725.4,1.2852,0.89777,0.9557,0.57185,0.4772,0.49706,0.30921,1.2895,0.93967,0.97458,0.00692031,0.00692031,0.00692031
115,10818.7,1.28181,0.89706,0.95322,0.5755,0.47411,0.49706,0.30928,1.29039,0.93952,0.97485,0.00687222,0.00687222,0.00687222
116,10912.1,1.28631,0.89401,0.95422,0.57499,0.47541,0.49681,0.30874,1.29128,0.93904,0.97494,0.00682392,0.00682392,0.00682392
117,11006.4,1.28256,0.89363,0.95462,0.57841,0.47207,0.49665,0.30868,1.2909,0.93923,0.97505,0.00677543,0.00677543,0.00677543
118,11099.6,1.28648,0.89512,0.9542,0.57026,0.47766,0.49698,0.30907,1.29086,0.93917,0.97473,0.00672675,0.00672675,0.00672675
119,11193,1.28293,0.89484,0.95467,0.57221,0.47519,0.49627,0.3085,1.29094,0.93856,0.9749,0.00667789,0.00667789,0.00667789
120,11286.6,1.27928,0.88692,0.95499,0.57235,0.4738,0.49609,0.30854,1.2906,0.93842,0.97442,0.00662885,0.00662885,0.00662885
121,11380,1.28363,0.89243,0.95376,0.57279,0.47591,0.49684,0.30887,1.29014,0.93738,0.97417,0.00657963,0.00657963,0.00657963
122,11473.2,1.28303,0.88954,0.95428,0.58011,0.47053,0.49703,0.30912,1.28993,0.93638,0.97406,0.00653025,0.00653025,0.00653025
123,11567,1.28837,0.89509,0.95427,0.5848,0.46807,0.49639,0.30899,1.29026,0.93594,0.97407,0.00648071,0.00648071,0.00648071
124,11660.5,1.2783,0.88848,0.95181,0.58007,0.4717,0.49672,0.30884,1.29026,0.93643,0.97401,0.00643101,0.00643101,0.00643101
125,11753.6,1.28617,0.89235,0.95247,0.5863,0.47023,0.49703,0.30931,1.29048,0.93578,0.97411,0.00638115,0.00638115,0.00638115
126,11847.3,1.28215,0.88837,0.95365,0.58305,0.47085,0.49706,0.30935,1.29088,0.93572,0.97411,0.00633115,0.00633115,0.00633115
127,11940.9,1.28257,0.88785,0.95215,0.58257,0.47104,0.49696,0.30952,1.29094,0.93571,0.97392,0.00628101,0.00628101,0.00628101
128,12034.7,1.27351,0.88391,0.95046,0.57859,0.47322,0.4975,0.31006,1.2903,0.93525,0.97389,0.00623074,0.00623074,0.00623074
129,12128.4,1.27736,0.8815,0.95048,0.57679,0.47498,0.49773,0.30974,1.29017,0.93535,0.97382,0.00618034,0.00618034,0.00618034
130,12221.9,1.27915,0.88532,0.95187,0.57671,0.475,0.49803,0.31,1.28962,0.93516,0.97371,0.00612981,0.00612981,0.00612981
131,12316,1.2799,0.88563,0.95179,0.5772,0.47447,0.49819,0.31014,1.28933,0.93519,0.97355,0.00607916,0.00607916,0.00607916
132,12409.1,1.2744,0.87956,0.95152,0.57784,0.47557,0.49825,0.31061,1.28938,0.93488,0.97358,0.0060284,0.0060284,0.0060284
