epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,14754.6,1.62893,1.09586,0.98834,0.7173,0.37734,0.41579,0.25783,1.70858,1.22265,0.99841,0.000365994,0.000365994,0.000365994
100,14907,1.66885,1.12578,0.98312,0.68654,0.37976,0.41964,0.2607,1.6927,1.21031,0.9955,0.000364627,0.000364627,0.000364627
101,15051.8,1.62801,1.09788,0.98132,0.71954,0.37627,0.41244,0.25681,1.70142,1.21639,1.00143,0.00036326,0.00036326,0.00036326
102,15198.9,1.64635,1.10427,0.98455,0.73483,0.37915,0.41997,0.26017,1.69657,1.21403,1.00085,0.000361892,0.000361892,0.000361892
103,15344.4,1.62609,1.10142,0.98058,0.70486,0.38182,0.41249,0.25548,1.69767,1.23624,0.9964,0.000360525,0.000360525,0.000360525
104,15489.9,1.611,1.10816,0.98739,0.72686,0.38308,0.42609,0.26552,1.68954,1.20768,0.99626,0.000359157,0.000359157,0.000359157
105,15641.2,1.64511,1.10352,0.97912,0.72504,0.37222,0.41891,0.26045,1.68621,1.19775,0.99937,0.00035779,0.00035779,0.00035779
106,15790,1.63653,1.08945,0.98471,0.712,0.38427,0.42005,0.26031,1.69378,1.19944,0.99292,0.000356423,0.000356423,0.000356423
107,15936.9,1.61609,1.08258,0.97661,0.7399,0.37653,0.42489,0.26278,1.68341,1.19812,0.99323,0.000355055,0.000355055,0.000355055
108,16081.7,1.65838,1.09306,0.97569,0.72674,0.38228,0.42517,0.26163,1.68805,1.21995,0.99424,0.000353688,0.000353688,0.000353688
109,16227.3,1.62742,1.08256,0.97273,0.74653,0.3835,0.42913,0.26863,1.6765,1.19204,0.99627,0.00035232,0.00035232,0.00035232
110,16384.2,1.63033,1.08828,0.9793,0.71305,0.37867,0.42626,0.26462,1.68323,1.21141,0.99448,0.000350953,0.000350953,0.000350953
111,16531.1,1.65309,1.0879,0.96998,0.7355,0.38102,0.42784,0.27035,1.68004,1.21234,0.99628,0.000349586,0.000349586,0.000349586
112,16680.8,1.63307,1.09556,0.9784,0.70456,0.3876,0.42802,0.26799,1.66958,1.19079,0.99171,0.000348218,0.000348218,0.000348218
113,16830.7,1.60074,1.07073,0.96944,0.7296,0.3845,0.42756,0.26765,1.68208,1.22333,0.9949,0.000346851,0.000346851,0.000346851
114,16976.6,1.62918,1.09312,0.97771,0.71113,0.38346,0.42223,0.26244,1.66555,1.20067,0.99325,0.000345483,0.000345483,0.000345483
115,17126,1.62678,1.07809,0.9757,0.72452,0.37864,0.42403,0.26544,1.67486,1.20058,0.99172,0.000344116,0.000344116,0.000344116
116,17278.4,1.62147,1.076,0.97749,0.67778,0.39047,0.42412,0.26372,1.68,1.19407,0.99356,0.000342749,0.000342749,0.000342749
117,17425.8,1.60809,1.07154,0.97825,0.74792,0.37754,0.42054,0.25991,1.67912,1.20144,0.99486,0.000341381,0.000341381,0.000341381
118,17570.8,1.62656,1.06198,0.97176,0.69991,0.38832,0.42354,0.26563,1.65702,1.18924,0.98805,0.000340014,0.000340014,0.000340014
119,17716.4,1.59859,1.05459,0.97186,0.64418,0.40353,0.42682,0.2653,1.68067,1.18183,0.99164,0.000338646,0.000338646,0.000338646
120,17859.6,1.62486,1.08699,0.97907,0.66621,0.39248,0.42462,0.26437,1.68055,1.19187,0.99112,0.000337279,0.000337279,0.000337279
121,18009.6,1.57878,1.04261,0.97215,0.67434,0.39476,0.43398,0.2704,1.66214,1.1858,0.98896,0.000335912,0.000335912,0.000335912
122,18157.9,1.58852,1.04991,0.96844,0.67332,0.39587,0.43138,0.27169,1.65801,1.18078,0.98788,0.000334544,0.000334544,0.000334544
123,18302.6,1.57621,1.04249,0.96653,0.69356,0.38308,0.42743,0.26808,1.66221,1.17625,0.98963,0.000333177,0.000333177,0.000333177
124,18453.2,1.6024,1.05243,0.96901,0.69316,0.39602,0.43423,0.26934,1.65855,1.18648,0.98889,0.000331809,0.000331809,0.000331809
125,18607.2,1.60632,1.05183,0.96907,0.6904,0.39433,0.44089,0.2731,1.66764,1.17628,0.99006,0.000330442,0.000330442,0.000330442
126,18753.7,1.59967,1.06614,0.97519,0.68782,0.39641,0.43664,0.27459,1.66239,1.17887,0.98693,0.000329075,0.000329075,0.000329075
