epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,26136.9,2.17485,0.77694,0.71463,0.87557,0.71962,0.76508,0.35031,2.04331,0.74698,0.72371,0.00406144,0.00406144,0.00406144
143,26310.4,2.19046,0.78986,0.71293,0.87622,0.71923,0.76487,0.35025,2.04073,0.74659,0.72366,0.00400056,0.00400056,0.00400056
144,26484.5,2.18193,0.78726,0.71898,0.87344,0.72032,0.76451,0.35003,2.03864,0.74602,0.7236,0.00393986,0.00393986,0.00393986
145,26658.7,2.1775,0.77989,0.71539,0.8735,0.72067,0.7656,0.35089,2.03777,0.74575,0.72369,0.00387933,0.00387933,0.00387933
146,26833.1,2.18139,0.7856,0.71362,0.87369,0.72067,0.76537,0.35022,2.03926,0.74527,0.72357,0.00381899,0.00381899,0.00381899
147,27007.3,2.19709,0.7874,0.71595,0.87319,0.72102,0.76498,0.35033,2.03716,0.74414,0.72358,0.00375883,0.00375883,0.00375883
148,27181.8,2.15431,0.77182,0.71968,0.87335,0.71962,0.7641,0.35032,2.03811,0.74429,0.72352,0.00369889,0.00369889,0.00369889
149,27355.9,2.16373,0.77916,0.71911,0.87202,0.72067,0.76384,0.35062,2.03691,0.74469,0.72349,0.00363915,0.00363915,0.00363915
150,27530.4,2.17273,0.7756,0.7165,0.87478,0.71927,0.76475,0.35134,2.03639,0.74303,0.72347,0.00357964,0.00357964,0.00357964
151,27704.3,2.15527,0.77031,0.7111,0.87544,0.71904,0.76477,0.35065,2.03536,0.74267,0.72345,0.00352037,0.00352037,0.00352037
152,27878.2,2.15871,0.77228,0.71564,0.87699,0.71939,0.7649,0.35144,2.03312,0.74211,0.7236,0.00346133,0.00346133,0.00346133
153,28052.3,2.14507,0.77097,0.71504,0.8785,0.72032,0.76584,0.35096,2.03403,0.74266,0.72353,0.00340254,0.00340254,0.00340254
154,28226.1,2.16059,0.77197,0.71204,0.87901,0.72044,0.76668,0.35244,2.03186,0.74146,0.7234,0.00334402,0.00334402,0.00334402
155,28400.2,2.18369,0.77442,0.71149,0.87677,0.72137,0.76602,0.35192,2.0332,0.74169,0.7235,0.00328576,0.00328576,0.00328576
156,28574.7,2.1454,0.76967,0.71572,0.87666,0.7222,0.76616,0.3528,2.03194,0.74134,0.72335,0.00322778,0.00322778,0.00322778
157,28749.1,2.17014,0.77359,0.71521,0.87397,0.72381,0.76636,0.35192,2.03217,0.7412,0.72346,0.00317009,0.00317009,0.00317009
158,28923.3,2.14308,0.76795,0.71537,0.87463,0.72451,0.76686,0.35209,2.03104,0.74027,0.72348,0.0031127,0.0031127,0.0031127
159,29096.9,2.13278,0.76319,0.71338,0.87481,0.72451,0.76713,0.35197,2.03001,0.74044,0.72332,0.00305561,0.00305561,0.00305561
160,29270.6,2.13939,0.7659,0.71209,0.87535,0.72311,0.76718,0.35257,2.02933,0.73963,0.72348,0.00299884,0.00299884,0.00299884
